utt_id,speaker,reference,prediction,wer
C_033_0001_toaster_kitchen_AOL,C_033,Kapcsold ki a kenyérpirítót a konyhában.,"Kapszolta ki, akárnyi érved, agonyába.",1.0
C_033_0001_curtain_kitchen_LAO,C_033,A konyhában húzd szét a függöny.,"Vannál, vannál.",1.0
C_033_1000_electricity_livingroom_LAO,C_033,A nagyszobában kapcsold fel a villanyt.,"A nevet, a nevet, a nevet, a nevet.",1.0
C_033_1111_radio_kitchen_AOL,C_033,Válcs csatornát a rádjón a konyhában.,"Muánikatul, maduráliun, augúnyáman.",1.0
C_033_0001_heating_smallroom_AOL,C_033,Kapcsold ki a fűtés a nyiszobában.,"Aztán érted, hogy aztán előtt megjelent.",1.0
C_033_0010_TV_bathroom_AOL,C_033,Kapcsold be a tévét a fürdőszobában.,Kármi van a nevét a miatt.,0.6666666666666666
C_033_0010_window_room_AOL,C_033,Zárd be az ablakhot a szobában.,"Zsán bátom lopon, azon a várom.",0.8333333333333334
C_036_0001_radio_corridor_LAO,C_036,A fojjosón kapcsold ki a rádió.,A folyosunk akcsók ki a rádiót.,0.5
C_036_0100_heating_kitchen_AOL,C_036,Húzd le a fűtést a konyhában.,"Húsz le a főtésd, akkor nyában.",0.6666666666666666
C_036_0001_fan_room_LAO,C_036,A szobában kapcsold ki a ventillátor.,A szóvában kapcsolat kell menni külváltó.,0.8333333333333334
C_036_0001_window_bathroom_AOL,C_036,Nyisd ki az ablakot a fürdőszobában.,Niski a záplakot a fürtő szobában.,1.0
C_036_0001_fan_livingroom_LAO,C_036,A nagyszobában kapcsold ki a ventillátor.,a szobában kapcsót kiaventérátort.,1.0
C_036_0001_radio_room_LAO,C_036,A szobában kapcsold ki a rádió.,a szobában kapcsolat kérdéjunk.,0.8333333333333334
C_036_0001_door_bathroom_AOL,C_036,Nyisd ki az ajtót a fürdőszobában.,Niszt ki a zajtót a főtő szobában.,0.8333333333333334
C_036_0001_door_livingroom_LAO,C_036,A nagyszobában nyisd ki az ajtót.,A nagy szobában nyisd ki az ajtót.,0.3333333333333333
C_036_0001_fan_smallroom_LAO,C_036,A kisszobában kapcsold ki a ventillátor.,a kis szobában kapcsolat ki a ventélátort.,0.8333333333333334
C_036_0001_fan_smallroom_AOL,C_036,Kapcsold ki a ventillátort a kisszobában.,Kapcsót ki a venti látort a kis szobában.,0.8333333333333334
C_036_1000_electricity_kitchen_AOL,C_036,Kapcsold fel a villanyt a konyhában.,A kb. fél a véland a konyhában.,0.6666666666666666
C_036_0001_fan_kitchen_LAO,C_036,A konyhában kapcsold ki a ventillátor.,a konyában kapcsód ki a vendéllátort.,0.6666666666666666
C_036_0001_window_corridor_LAO,C_036,A fojjosón nyisd ki az ablakot.,A folyosóniski az a plakot.,0.8333333333333334
C_036_0001_door_corridor_AOL,C_036,Nyisd ki az ajtót a fojosón.,Nysz ki a zajtót a folyósón!,0.6666666666666666
C_036_1000_electricity_kitchen_LAO,C_036,A konyhában kapcsold fel a villany.,a konyhában kapcsolj fel a villan.,0.5
C_036_1111_NULL_kitchen_AL,C_036,Válcs csatornát a konyhában.,Vágycs a tornát a konyhában.,0.75
C_036_0001_fan_corridor_AOL,C_036,Kapcsold ki a ventillátort a fojjosón.,A kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb. kb,24.833333333333332
C_036_0001_curtain_bathroom_LAO,C_036,A fürdőszobában húzd szét a függöny.,a földöszóvában a húszéter függel.,1.0
C_036_0001_vacuum_kitchen_LAO,C_036,A konyhában kapcsold ki a porszívó.,a konyában kapcsolat kia porcívót.,1.0
C_036_1000_heating_corridor_AOL,C_036,Húzd fel a fűtést a fojjosón.,"Húzt fel a főt, és a folyó són.",0.8333333333333334
C_036_0001_fan_corridor_LAO,C_036,A fojjosón kapcsold ki a ventillátor.,A folyosunkat csodkjává emberjátok.,0.8333333333333334
C_036_0001_curtain_bathroom_AOL,C_036,Húzd szét a függönyt a fürdőszobában.,Húszít a fűkönt a fűtőszerből.,0.6666666666666666
C_036_1000_electricity_bathroom_LAO,C_036,A fürdőszobában kapcsold fel a villany.,a fődő szovában kapcsolat fel a vélany.,0.8333333333333334
C_036_0100_shutter_room_LAO,C_036,A szobában húzd le a redőnyt.,A szobában húz le a rátőn.,0.3333333333333333
C_036_0001_window_kitchen_LAO,C_036,A konyhában nyisd ki az ablakot.,A konjában nincs ki az a plakor.,0.6666666666666666
C_036_0001_curtain_smallroom_AOL,C_036,Húzd szét a függönyt a kisszobában.,Húszét a fűként a kis szóvában.,0.8333333333333334
C_036_0001_heating_smallroom_AOL,C_036,Kapcsold ki a fűtést a kisszobában.,Kaptam ki a fűtést a kiszobában.,0.3333333333333333
C_036_1111_TV_kitchen_AOL,C_036,Válcs csatornát a tévén a konyhába.,Vágy csatornát a tévén a konyában.,0.3333333333333333
C_036_0001_computer_kitchen_AOL,C_036,Kapcsold ki a számítógépet a konyhában.,kapcsoljt ki a számítógépet a konyában.,0.3333333333333333
C_036_0010_door_smallroom_AOL,C_036,Zárd be az ajtót a kisszobában.,Zárva az ajtótak és szobában.,0.8333333333333334
C_036_0001_heating_bathroom_LAO,C_036,A fürdőszobában kapcsold ki a fűtés.,a fűtő szabályban kapcsoljt ki a fűtés.,0.6666666666666666
C_036_0001_vacuum_smallroom_LAO,C_036,A kisszobában kapcsold ki a porszívó.,A kis szobában kapcsolatki a porzéból.,0.6666666666666666
C_036_0010_computer_kitchen_AOL,C_036,Kapcsold be a számítógépet a konyhában.,Kaptsódve a számbítógépet a konyhában.,0.5
C_037_0100_TV_corridor_LAO,C_037,A folyosón csendesítsd a tévét.,A folyamatosan csellezségben téved.,0.8
C_037_1000_heating_livingroom_LAO,C_037,A nagyszobában húzd fel a fűtés.,A nátszalában az elsőtés.,0.8333333333333334
C_037_0001_vacuum_livingroom_LAO,C_037,A nagyszobában kapcsold ki a porszívót.,A megtemárom a kávcsolát ki a pár szévót.,0.8333333333333334
C_037_1000_shutter_corridor_AOL,C_037,Húzd fel a redőnyt a folyosón.,Most felrendenj de a folyáson.,0.8333333333333334
C_037_0001_toaster_kitchen_LAO,C_037,A konyhában kapcsold ki a kenyérpirítót.,"Akkor nyhábban kapcsolatja, kenyépp jelé tot.",1.0
C_037_0001_window_livingroom_AOL,C_037,Nyisd ki az ablakot a nagyszobában.,"Nincs kell számom, ha tennem számom.",1.0
C_037_0010_radio_smallroom_AOL,C_037,Kapcsold be a rádiót a kisszobában.,Kapcsolat be a rádióta kész tabában.,0.6666666666666666
C_037_0010_dishwasher_kitchen_LAO,C_037,A konyhában kapcsold be a mosogatógépet.,Akkor nyelvankam tőnbe a masakató vétel.,1.0
C_037_0001_window_livingroom_LAO,C_037,A nagyszobában nyisd ki az ablakot.,Análtalán van nincs gyerze a bánfot.,1.0
C_037_0100_electricity_smallroom_AOL,C_037,Kapcsold le a villanyt a kisszobában.,"Kaptam a minent, aki is szabályamam.",1.0
C_037_0100_heating_livingroom_LAO,C_037,A nagyszobában kapcsold le a fűtés.,A nátszolámon kácsoljával hültes.,0.8333333333333334
C_037_0001_heating_corridor_LAO,C_037,A folyosón kapcsold ki a fűtés.,A folyamatosan kaptam a piációt ezt.,0.8333333333333334
C_037_1000_heating_corridor_LAO,C_037,A folyosón húzd fel a fűtés.,A folyasan óta a főtés.,0.6666666666666666
C_037_0010_curtain_kitchen_AOL,C_037,Húzd be a függönyt a konyhában.,Ozzban a főgönt a kanyelman.,0.6666666666666666
C_037_0100_heating_livingroom_AOL,C_037,Kapcsold le a fűtést a nagyszobában.,Kartsan be a főtésd a nagy szaláman.,0.8333333333333334
C_037_0001_curtain_room_AOL,C_037,Húzd szét a függönyt a szobában.,"Hon szeretem, fűnjön teszem el, man!",1.0
C_037_1000_electricity_bathroom_AOL,C_037,Kapcsold fel a villanyt a fürdőszobában.,"Kaptam, ha minen te fűnös a mamon.",1.0
C_037_0001_curtain_smallroom_LAO,C_037,A kisszobában húzd szét a függönyt.,"Oké, szemályban hosszázzá a fűnget.",0.8333333333333334
C_037_0010_computer_room_AOL,C_037,Kapcsold be a számítógépet a szobában.,Kaptam el számíntok egy pedig a szobáma.,1.0
C_037_0010_fan_corridor_AOL,C_037,Kapcsold be a ventilátort a folyosón.,Kacsozni a mentirátort a folyóson.,0.6666666666666666
C_037_1111_radio_kitchen_AOL,C_037,Válcs csatornát a rádión a konyhában.,"Vágy, csatornát a ládiónakonyában.",0.6666666666666666
C_037_0001_door_bathroom_AOL,C_037,Nyisd ki az ajtót a fürdőszobában.,"Nincs ki az, amit az a főn, de szabályban.",1.1666666666666667
C_037_0001_computer_smallroom_LAO,C_037,A kisszobában kapcsold ki a számítógépet.,Aki szabályban kapcsolat kioszámit olyan pedig.,1.0
C_037_0010_fan_bathroom_AOL,C_037,Kapcsold be a ventilátort a fürdőszobában.,"Kaptam a momentiát, hogy őt a főnlész, hogy van.",1.3333333333333333
C_037_0001_computer_bathroom_AOL,C_037,Kapcsold ki a számítógépet a fürdőszobában.,"kapcsolat kiasz, hát mint a gaypazács, hogy ne szól be, ha nem.",1.8333333333333333
C_037_0010_vacuum_corridor_LAO,C_037,A folyosón kapcsold be a porszívót.,A fődős van gátsodná a postjánat.,0.6666666666666666
C_037_1000_TV_smallroom_LAO,C_037,A kisszobában hangosítsd fel a tévét.,Akképpen már maga is is feltejved.,1.0
C_037_0001_window_smallroom_AOL,C_037,Nyisd ki az ablakot a kisszobában.,Nincs kell ne vakad a készt a mámán.,1.1666666666666667
C_037_0100_heating_kitchen_AOL,C_037,Húzd le a fűtést a konyhában.,A csondáll fél tésztakonyában.,1.0
C_037_0001_radio_room_LAO,C_037,A szobában kapcsold ki a rádiót.,Aztán már van kamcsolát kérnél.,1.0
C_037_0010_vacuum_kitchen_LAO,C_037,A konyhában kapcsold be a porszívót.,a konyhában kapcsoloddák vorszégot.,0.8333333333333334
C_037_0010_curtain_smallroom_LAO,C_037,A kisszobában húzd be a függönyt.,Akkor ezt a bármán húzbál főngeint.,1.0
C_037_0001_computer_bathroom_LAO,C_037,A fürdőszobában kapcsold ki a számítógépet.,"A finnésző le van kátszott játszáment, ugye?",1.0
C_037_0001_vacuum_smallroom_AOL,C_037,Kapcsold ki a porszívót a kisszobában.,"Kaptam, hogy ki a polszi, voltak is a mamán.",1.0
C_037_0100_TV_kitchen_LAO,C_037,A konyhában csendesítsd a tévét.,A konyhámon csendesen időt kívül.,0.8
C_038_1000_TV_kitchen_LAO,C_038,Konyhában hangosít a tévét.,Konyhában hangosít a tépét.,0.25
C_038_0100_electricity_kitchen_LAO,C_038,Konyhában kapcsold le a villanyt.,konyhában kaptolda a villánt.,0.8
C_038_0001_window_room_LAO,C_038,A szobában nyisd ki az ablakot.,A szobában nyisd ki az ablakot.,0.0
C_038_0010_washing machine_bathroom_LAO,C_038,A fürdőszobában kapcsold be a mosógépet hatvan fokon.,"A függő szobában kapcsol be a mozsogébe, hat van fogod.",0.875
C_038_0001_heating_room_AOL,C_038,Kapcsold ki a fűtést a szobában.,Kaptzót ki a füttés a szobában.,0.3333333333333333
C_038_0100_shutter_kitchen_AOL,C_038,Húzde a redőnyt a konyhában.,Úzdre a redönt a konyhában.,0.4
C_038_1111_radio_bathroom_AOL,C_038,Válcs csatornát a rádión fürdőszobában.,Vágy sikertonnárt a rádión füldő szobában.,0.8
C_038_1111_TV_room_LAO,C_038,A szobában válcs csatornát a tévén.,A szubában bárcs csatonát ott évin.,0.8333333333333334
C_038_0001_curtain_bathroom_LAO,C_038,A fürdőszobában húzd szét a függönyt.,"A földösz a baban húz, szét, a függönt.",1.0
C_038_1000_heating_smallroom_AOL,C_038,Húzd föl a fűtést a kisszobában.,Húz föl a füttést a kiszobában.,0.5
C_038_0010_window_bathroom_LAO,C_038,A fürdőszobában zárd be az ablakot.,A fődő szobában zár be az ablakot.,0.5
C_038_0001_door_corridor_LAO,C_038,A folyosón nyisd ki az ajtót.,"Afjáljunk semmi is, ki az ajtót.",0.5
C_038_1111_radio_corridor_LAO,C_038,A folyosón válcs csatornát a rádión.,A folyosom bács tartonnát a ládion.,0.6666666666666666
C_038_0001_curtain_bathroom_AOL,C_038,Húzd szét a függönyt a fürdőszobában.,hútszít a függönt a függös a baban.,0.8333333333333334
C_038_0010_heating_bathroom_LAO,C_038,Fürdőszobába kapcsold be a fűtés.,"Fütösz a babá, kapcsolat bár a fütést.",1.2
C_038_0001_fan_kitchen_LAO,C_038,Konyhában kapcsold ki a ventillátort.,Konyhában kapcsolj ki a bentillátót.,0.4
C_038_0010_vacuum_smallroom_LAO,C_038,Kisszobában kapcsold be a porszívót.,kiszobában kapcsol be a poszívot.,0.6
C_038_0001_vacuum_corridor_AOL,C_038,Kapcsold ki a porsziszívót am folyosón.,"kapcsolat ki a porfizivot, amely folyasom.",0.6666666666666666
C_038_0100_TV_kitchen_LAO,C_038,Konyhában csendesíd a tévén.,Konyjamban szenlesi a tévény.,0.75
C_038_0010_fan_bathroom_LAO,C_038,Asz fürdőszobában kapcsold be a ventillátort.,A sűdő szobában kapcsolta a venti látot.,1.0
C_038_0001_door_livingroom_LAO,C_038,A nagyszobában nyisd ki az ajtót.,A nagy szobában nyízt ké a zajtot.,1.0
C_038_0100_electricity_livingroom_LAO,C_038,Nagyszobába kapcsold le a villanyt.,"Na, tűn babon, kapcsolde, abban leint.",1.2
C_038_1000_heating_corridor_AOL,C_038,Húzd fel a fűtést a folyosón.,Húsz fel a füttést a folyason.,0.5
C_038_0001_vacuum_smallroom_LAO,C_038,Kisszobában kapcsold ki a porszívó.,Kis szobában kapcsolat kiporszívó.,1.0
C_038_0001_window_room_AOL,C_038,Nyisd kí az ablakot a szobában.,Nyszd ki az ablakot a szobában.,0.3333333333333333
C_038_0001_vacuum_bathroom_AOL,C_038,Kapcsold ki a porszívót a fürdőszobában.,"kapcsolatki, poszívot a földössobban.",0.8333333333333334
C_038_0100_shutter_livingroom_AOL,C_038,Húzd le a rebdőnyt a nagyszobában.,"húsz, de a rebe dönt a nagy szobában.",1.0
C_038_0001_curtain_room_AOL,C_038,Húzd szét a függönyt a szobában.,Húzzét a fugunt a sobabon.,0.6666666666666666
C_038_0001_computer_kitchen_AOL,C_038,Kapcsold ki a számítógépet a konyhában.,kapszolt ki a számítógépet a konyhában.,0.16666666666666666
C_038_1000_heating_bathroom_LAO,C_038,A fürdőszobában húzd fel a fűtést.,A füttöszöbbámban húzt fel a fütést.,0.5
C_038_0001_radio_corridor_LAO,C_038,A folyosón kapcsold ki a ládiót.,Fogyáson kapcsolatki a lágyot.,0.8333333333333334
C_038_0010_heating_smallroom_AOL,C_038,Kapcsold be a fűtést a kisszobában.,kakcsolat bár a fűtésd a kis szabában.,0.8333333333333334
C_038_0001_door_kitchen_AOL,C_038,Nyisd ki az ajtót a konyhában.,nyiszt ké az ajtót a konyhában.,0.3333333333333333
C_038_1000_shutter_livingroom_LAO,C_038,Nagyszobában húzd föl a redőnyt.,nagy szobában húsz föl a redőint.,0.8
C_040_1000_shutter_bathroom_AOL,C_040,Húzd fel a redőnyt a fürdőszobába.,Hósz fel a rádőint a fürlő szavába.,0.6666666666666666
C_040_0001_computer_kitchen_LAO,C_040,A konyhába kapcsold ki a számítógépet.,A konyhába kapcsolatka a számidolgiaját.,0.5
C_040_0010_fan_bathroom_LAO,C_040,A fürdőszobába kapcsold be a ventilátort.,a füldő szabábok kapcsolatba a bandiláthort.,0.8333333333333334
C_040_0001_door_corridor_LAO,C_040,A folyosón nyisd ki az ajtót.,"A fővse van is, hogy őt gondolja.",1.0
C_040_0100_shutter_room_AOL,C_040,Húzd le a redőnyt a szobába.,Just the old red and the sobaapa.,1.1666666666666667
C_040_0001_dishwasher_kitchen_LAO,C_040,A konyhába kapcsold ki a mosogatógépet.,a konjába kapcsolat kell muszolatólyéppet.,1.0
C_040_0100_TV_room_LAO,C_040,A szobában csendesítsd a televíziót.,A szabában csendelségy a televíziót.,0.4
C_040_0010_heating_smallroom_LAO,C_040,A kisszobába kapcsold be a fűtést.,a kis szobába kapcsolatban fűtést.,0.8333333333333334
C_040_0010_window_corridor_LAO,C_040,A folyosón zárd be az ablakot.,A folyos vonzát az ablakod.,0.6666666666666666
C_040_0010_curtain_livingroom_AOL,C_040,Húzd be a függönyt a nagyszobába.,Húzba a figyelőt az atomába.,0.8333333333333334
C_040_0001_vacuum_kitchen_AOL,C_040,Kapcsold ki a porszívót a konyhába.,Kaptott kell porcívot a konyhába.,0.6666666666666666
C_040_0010_radio_room_AOL,C_040,Kapcsold be a rádiót a szobába.,Kapszott barát jövőt a szobába.,0.6666666666666666
C_040_0010_vacuum_bathroom_AOL,C_040,Kapcsold be a porszívót a fürdőszobába.,"Kaptam, hogy bárpár szép volt a félő szobába.",1.1666666666666667
C_040_0100_TV_livingroom_LAO,C_040,A nagyszobában csendesítsd a televíziót.,A naszobában csáldási így a televíziót.,0.6
C_040_1111_TV_smallroom_AOL,C_040,Válcs csatornát a televízión a kisszobába.,"Vács, gyöntön át a televíción ki a szobába.",1.0
C_040_0010_window_kitchen_LAO,C_040,A konyhába zárd be az ablakot.,A gondjába zállt bázal brakott.,0.8333333333333334
C_040_1111_radio_room_AOL,C_040,Vál csatornát a rádión a szobába.,Bárcsak tónat rád érnőszt a babá.,0.8333333333333334
C_040_1111_radio_kitchen_AOL,C_040,Vál csatornát a rádión a konyhába.,"Bársod, tornát, a rádéod a konyhába.",0.5
C_040_0001_fan_livingroom_LAO,C_040,A nagyszobába kapcsold ki a ventilátort.,a nagy szobábok kapcsolat kell vendé leáthatott.,1.1666666666666667
C_040_0010_door_livingroom_LAO,C_040,A nagyszobába zárd be az ajtót.,a nagyszer bába zárom fel az artót.,1.0
C_040_0010_vacuum_corridor_LAO,C_040,A folyosón kapcsold be a porszívót.,A folyasom kapcsolatbapot ér volt.,0.8333333333333334
C_040_0001_computer_corridor_AOL,C_040,Kapcsold ki a számítógépet a folyosón.,"Kaptott ki a számítógép, hogy tapörsvón.",0.6666666666666666
C_040_0001_fan_corridor_LAO,C_040,A folyosón kapcsold ki a ventilátort.,a fősón kapcsolat kevendi rától.,1.0
C_040_0001_vacuum_bathroom_AOL,C_040,Kapcsold ki a porszívót a fürdőszobába.,"kapcsolat kell portfévolta, főző szobába.",1.0
C_040_0001_radio_smallroom_AOL,C_040,Kapcsold ki a rádiót a kisszobába.,Kaptott ki a rádjót a későbába.,0.5
C_040_1000_electricity_corridor_LAO,C_040,A folyosón kapcsold fel a villanyt.,A fősőm kapcsolatokat vélják.,0.8333333333333334
C_040_1000_heating_room_AOL,C_040,Húzd fel a fűtést a szobába.,Húsz fel a füteisztot szabából.,0.6666666666666666
C_040_0001_radio_livingroom_LAO,C_040,A nagyszobába kapcsold ki a rádiót.,"A nagy szobába kapcsolott, hogy a rádió volt.",1.0
C_040_0100_heating_livingroom_AOL,C_040,Húzd le a fűtést a nagyszobába.,Újzlább ülték a nájszabába.,0.8333333333333334
C_040_1000_heating_room_LAO,C_040,A szobába húzd fel a fűtést.,a szabába a húszpele fűtést.,0.8333333333333334
C_040_1000_heating_corridor_AOL,C_040,Húzd fel a fűtést a folyosón.,Húszt felapültés tapős van.,1.0
C_040_0001_vacuum_smallroom_AOL,C_040,Kapcsold ki a porszívót a kisszobába.,"Kapszolt kell, posztív volt a kész a bába.",1.0
C_040_1000_shutter_bathroom_LAO,C_040,A fürdőszobába húzd fel a redőnyt.,a földösobába hóst fel a levend.,0.6666666666666666
C_040_0010_heating_kitchen_AOL,C_040,Kapcsold be a fűtést a konyhába.,kapcsolatba fűtét a konyhába.,0.6666666666666666
C_041_0010_heating_livingroom_AOL,C_041,Kapcsold be a fűtést a nagyszobában.,Katszabbá függésznál szóval.,1.0
C_041_0001_heating_smallroom_LAO,C_041,Kisszobában kapcsold ki a fűtést.,Kiszóbaban katol kevfigézt.,1.0
C_041_0010_fan_bathroom_AOL,C_041,Kapcsold be a ventillátort a fürdőszobában.,"Kötőbb, barban, tülátott a fütteszeabban.",0.8333333333333334
C_041_0010_vacuum_bathroom_LAO,C_041,A fürdőszobában kapcsold be a porszívót.,"Füldető babban, kaptő babot szépen.",1.0
C_041_0010_fan_livingroom_LAO,C_041,A nagyszobaban kapcsoldbe ventillátort.,Azt a babon kacodik ventilátot.,1.25
C_041_0010_window_livingroom_LAO,C_041,A nagyszobában zárd be az ablakot.,"Na, csomába, szárva, szárba kutatok.",1.0
C_041_0010_curtain_bathroom_LAO,C_041,A fürdőszobán húzd be a függönyt.,A függészett valamit bafugyatt.,0.8333333333333334
C_041_1000_TV_kitchen_LAO,C_041,Konyhában hangosíts tévét.,"Konyállóan az volt, és éjsztevet.",1.6666666666666667
C_041_1111_radio_livingroom_AOL,C_041,Vál csatornát a rádión a nagyszobában.,"Fátcsózó naht, radeó naht, csupapon.",1.0
C_041_0010_curtain_bathroom_AOL,C_041,Húzd be a függönyt a fürdőszobon.,"Húzba, függönt a függönteszőből.",0.8333333333333334
C_041_0001_curtain_room_AOL,C_041,Húzd szét a függönyt a szobaban.,"Kuszt hétem, hogy gondolkodnak szobában van.",1.0
C_041_0001_window_corridor_AOL,C_041,Nyisd ki az a ablakot a folyosón.,"Nincs tetszett, abban kutap főszul.",1.0
C_041_0001_vacuum_room_LAO,C_041,Szobában kapcsold ki a porszívót.,szubabál kaptott ki a pati volt.,0.8
C_041_0010_computer_corridor_AOL,C_041,Kapcsold be a számítógépet a folyosón.,"Köszönöm, hogy a fél színtok előtt.",0.8333333333333334
C_041_0001_computer_kitchen_LAO,C_041,A konyhában kappcsold ki a számítógép.,A konjában kaptott készen a togép.,0.6666666666666666
C_041_0001_stove_kitchen_AOL,C_041,Kapcsold ki a tűzhelyet a konyhában.,Kájtunk érte is el a konyában.,0.8333333333333334
C_041_0001_door_bathroom_AOL,C_041,Nyisd ki az ajtót a fürdőszobában.,"Nincs kezelt, úgyhogy fédre szobában.",1.0
C_041_0001_radio_corridor_AOL,C_041,Kapcsold ki a rádiót a folyosón.,"Hát, 2 kérdázió szoppolyája.",1.0
C_041_0010_heating_corridor_AOL,C_041,Kapcsold be a fűtést a folyosón.,"Plátta a bárfiutásra, preszál.",0.8333333333333334
C_041_0001_heating_bathroom_AOL,C_041,Kapcsold ki a fűtést a fürdőszobában.,"Kosszú kérfi desztály, hűreszőbárban.",1.0
C_041_0010_window_smallroom_AOL,C_041,Zárd be az ablakot a kisszobában.,Szállpennz a blokot a kétszer baban.,1.0
C_041_0010_washing machine_kitchen_AOL,C_041,Kapcsold be hatvan fokon a a mosógépet a konyhában.,"Kert a be, ha tett van fronassza, és most úgy éppetett, hogy van járban.",1.5555555555555556
C_041_0001_curtain_corridor_AOL,C_041,Húzd szét a függönyt a folyosón.,"Húzzá, ez a figyelten főzőről.",0.8333333333333334
C_041_0001_computer_smallroom_LAO,C_041,Kisszobában kapcsold ki a számítógépet.,"készen bármunt, kosszú, a gyölt számító gépett.",1.2
C_041_0001_radio_smallroom_AOL,C_041,Kapcsold ki a rádiót a kisszobában.,"kicsit kérdádi, hogy kicsit szobában.",1.0
C_041_0010_radio_room_AOL,C_041,Kapcsold be rádiót a szobában.,"Kötő brátni, óta szó papány.",1.0
C_041_0010_window_bathroom_LAO,C_041,A fürdőszobában zárd be az ablakot.,"Vídezsem babban, hogy albergzablokkut.",1.0
C_041_0001_computer_livingroom_LAO,C_041,A nagyszobában kapcsold ki a számítógépet.,"Na, te vármátkod, trókja, számítógép.",1.0
C_041_NULL_shutter_room_FAULTY_LAO,C_041,Szobában húzzad redőnyt.,Subvábott húzott adőt.,1.0
C_041_1000_heating_corridor_AOL,C_041,Húzd fel a fűtést a folyosón.,"Húzra, füttest a főső!",0.8333333333333334
C_041_0010_radio_room_LAO,C_041,A szobában kapcsold be rádiót.,A szobában a kapitól beledják a teóttal.,1.0
C_041_0001_curtain_livingroom_AOL,C_041,Húzd szét a függönyt a nagyszobaban.,"Köszönöm a gyertő, a nácsolóból.",0.6666666666666666
C_041_0001_computer_room_AOL,C_041,Kapcsold ki a számítógépet a szobában.,"Gratulkozom, itt ugye pedig tetszett a baban.",1.0
C_041_0100_electricity_corridor_LAO,C_041,Folyosón kapcsold le a villanyt.,Főszón kaptad a világ.,0.8
C_041_0010_vacuum_corridor_AOL,C_041,Kapcsold be a porszívót az folyosón.,Kácsapját pastig volt az feső.,0.8333333333333334
C_041_0001_computer_bathroom_ALO,C_041,Kapcsold ki a fürdőszobába számítógép.,Szóval számtok.,1.0
C_042_0001_vacuum_corridor_AOL,C_042,Kápcsold ki á porcsivót á fojjosón.,"Hát, zöldi, áppó tipp volt áppó jövő.",1.1666666666666667
C_042_0001_vacuum_livingroom_LAO,C_042,A nagyszobában kápcsold ki á porcsivót.,a nőttobában ápp törkei a pocsi volt.,1.1666666666666667
C_042_0010_curtain_bathroom_AOL,C_042,Húzgy be a függönyt a fürdőszobában.,Hogy bár a függentő videót bár?,0.8333333333333334
C_042_0100_electricity_smallroom_AOL,C_042,Kapcsold le a villányt a kisszobábá.,"Gondolom, legyen törbát ma.",1.0
C_042_1000_TV_room_AOL,C_042,Hangosítsd a tévét a szobában.,"Hát, nem tudom, hogy a kicsit kéne megjelni.",1.4
C_042_0001_computer_smallroom_LAO,C_042,A kisszobábá kápcsold ki á számítógépet.,"A ticsit szobá, a bánk, abszokt, állszámítok éppet.",1.1666666666666667
C_042_0001_heating_bathroom_AOL,C_042,Kapcsold ki a fűtést a fürdőszobában.,"Kaptam ki a fétét, a fétét, a bátbát.",0.8333333333333334
C_042_0010_radio_livingroom_AOL,C_042,Kapcsold be a rádiót a nagyszobában.,"Kaptam a helyre, de a tennősége van.",1.0
C_042_0001_computer_bathroom_AOL,C_042,Kapcsold ki a számítógépet a fürdőszobábá.,"Kapszott gyer, ötszámított gyer, pár tábbi, dösszöbbába.",1.1666666666666667
C_042_0001_vacuum_corridor_LAO,C_042,A fojjosón kapcsold ki á porcsivót.,"A folyó, sőmkápp, sőt, ki a folyó, sőmkápp.",1.0
C_042_0010_vacuum_smallroom_LAO,C_042,A kisszobában kapcsold be a porcsivót.,A kész várpán kapcsolj várpácsom volt.,0.8333333333333334
C_042_0100_heating_smallroom_LAO,C_042,Á kisszobába húzd le a fütést.,"abgyi szóbábá, húláá, füttes.",1.0
C_042_0010_radio_kitchen_LAO,C_042,Á konyhábá kapcsold be a rádiót.,akonj hábát kaptjunk be a rádjót.,0.6666666666666666
C_042_1000_shutter_room_AOL,C_042,Húzd fell a redőnyt a szobábán.,"Pulsz, te bellállj, de a gyönt, azt mondva a bán.",1.3333333333333333
C_042_0100_electricity_corridor_LAO,C_042,A fojjosón kapcsold le a vilányt.,"Hát, ha a félre is kaptál a lábány.",1.1666666666666667
C_042_0001_radio_kitchen_LAO,C_042,A konyhában khapcsold ki a rádiót.,a gondhábbon kormutatok a lányához.,0.8333333333333334
C_042_1000_shutter_smallroom_LAO,C_042,A kisszobábá húzd fel a redőny.,A kicsit szobába út szobállal adod.,0.8333333333333334
